0.105345, 1.40779, -9.69173, 0.00218166, -0.0594503, 0.0144535
0.100556, 1.40779, -9.69412, 0.00381791, -0.0589049, 0.0139081
0.102951, 1.4054, -9.69173, 0.00218166, -0.0594503, 0.0152716
0.107739, 1.40779, -9.68933, 0.00327249, -0.0591776, 0.0160898
0.107739, 1.403, -9.69412, 0.00327249, -0.0591776, 0.0166352
0.117316, 1.4054, -9.68933, 0.00463603, -0.0608138, 0.0149989
0.0981623, 1.40779, -9.69412, 0.00463603, -0.0613592, 0.0163625
0.105345, 1.40061, -9.67976, 0.00218166, -0.0608138, 0.0149989
0.110133, 1.4054, -9.69652, 0.00436332, -0.0580867, 0.0139081
0.107739, 1.41018, -9.68455, 0.00381791, -0.0586321, 0.015817
0.105345, 1.41258, -9.69652, 0.00299978, -0.0591776, 0.0163625
0.112527, 1.39821, -9.68215, 0.00436332, -0.0594503, 0.0188168
0.112527, 1.4054, -9.68455, 0.00299978, -0.0605411, 0.0147262
0.100556, 1.41258, -9.68455, 0.00545415, -0.0586321, 0.0174533
0.105345, 1.4054, -9.68215, 0.00490874, -0.059723, 0.01309
0.105345, 1.403, -9.68455, 0.00381791, -0.0591776, 0.0136354
0.0909797, 1.41018, -9.69891, 0.00327249, -0.0610865, 0.0128173
0.105345, 1.40779, -9.69652, 0.00436332, -0.0610865, 0.0141808
0.107739, 1.41018, -9.69412, 0.00381791, -0.0619046, 0.0144535
0.107739, 1.41018, -9.69173, 0.0035452, -0.0613592, 0.0155443
0.102951, 1.41258, -9.68455, 0.00490874, -0.0591776, 0.015817
0.107739, 1.41258, -9.68933, 0.00409061, -0.0602684, 0.0152716
0.107739, 1.40061, -9.68933, 0.00272708, -0.0599957, 0.0155443
0.0981623, 1.403, -9.69412, 0.00409061, -0.0616319, 0.0139081
0.107739, 1.39343, -9.68694, 0.00545415, -0.0594503, 0.0169079
0.107739, 1.41258, -9.69412, 0.00245437, -0.0589049, 0.0147262
0.105345, 1.41258, -9.69173, 0.00381791, -0.0591776, 0.0160898
0.110133, 1.40061, -9.68694, 0.00436332, -0.0608138, 0.0163625
0.105345, 1.41258, -9.69412, 0.00272708, -0.0580867, 0.0144535
0.105345, 1.40779, -9.70849, 0.00190895, -0.0594503, 0.0174533
0.110133, 1.4054, -9.69412, 0.00327249, -0.0599957, 0.0163625
0.0981623, 1.40779, -9.69412, 0.00654498, -0.059723, 0.015817
0.110133, 1.39821, -9.69891, 0.00299978, -0.0616319, 0.015817
0.107739, 1.41018, -9.69652, 0.00409061, -0.0605411, 0.0160898
0.110133, 1.41258, -9.68694, 0.00409061, -0.059723, 0.015817
0.105345, 1.40061, -9.68933, 0.00299978, -0.0589049, 0.0149989
0.0957681, 1.40061, -9.68933, 0.00463603, -0.0580867, 0.0125446
0.112527, 1.40779, -9.7037, 0.00381791, -0.0599957, 0.0163625
0.102951, 1.40779, -9.68455, 0.00381791, -0.0638136, 0.0136354
0.100556, 1.403, -9.68694, 0.00299978, -0.0591776, 0.015817
0.107739, 1.4054, -9.69173, 0.00163625, -0.0608138, 0.015817
0.105345, 1.403, -9.68933, 0.00409061, -0.0613592, 0.0163625
0.112527, 1.41497, -9.68933, 0.00190895, -0.0605411, 0.0152716
0.105345, 1.41018, -9.67736, 0.00463603, -0.0586321, 0.0139081
0.102951, 1.403, -9.69412, 0.0035452, -0.059723, 0.015817
0.102951, 1.39582, -9.68933, 0.00218166, -0.0586321, 0.0141808
0.105345, 1.41018, -9.69412, 0.00163625, -0.0621773, 0.0152716
0.114922, 1.4054, -9.68933, 0.00381791, -0.0599957, 0.0144535
0.0981623, 1.41737, -9.69173, 0.000818123, -0.0583594, 0.0152716
0.107739, 1.40779, -9.69891, 0.00218166, -0.0594503, 0.0136354
0.110133, 1.403, -9.69412, 0.00136354, -0.0602684, 0.0147262
0.100556, 1.41018, -9.68694, 0.00327249, -0.0594503, 0.0128173
0.107739, 1.41258, -9.68933, 0.00463603, -0.0599957, 0.0139081
0.107739, 1.41018, -9.7037, 0.00245437, -0.0605411, 0.0166352
0.105345, 1.4054, -9.69412, 0.00299978, -0.0608138, 0.0166352
0.105345, 1.41018, -9.69173, 0.00327249, -0.059723, 0.0152716
0.110133, 1.40779, -9.69173, 0.00463603, -0.0605411, 0.015817
0.110133, 1.4054, -9.68933, 0.00272708, -0.0567232, 0.0147262
0.105345, 1.39821, -9.69891, 0.00272708, -0.0605411, 0.0128173
0.107739, 1.4054, -9.69412, 0.00218166, -0.0594503, 0.0141808
0.0981623, 1.40779, -9.69412, 0.00572686, -0.0580867, 0.0166352
0.107739, 1.39821, -9.68933, 0.00436332, -0.0580867, 0.0147262
0.107739, 1.41258, -9.69891, 0.0035452, -0.059723, 0.015817
0.0981623, 1.4054, -9.68455, 0.00245437, -0.0591776, 0.0160898
0.107739, 1.41018, -9.68455, 0.00299978, -0.0599957, 0.0160898
0.114922, 1.40779, -9.69412, 0.00245437, -0.0591776, 0.0160898
0.110133, 1.4054, -9.69891, 0.00190895, -0.0586321, 0.0141808
0.102951, 1.40061, -9.69412, 0.00436332, -0.0608138, 0.0147262
0.105345, 1.4054, -9.68694, 0.00190895, -0.0624501, 0.0144535
0.107739, 1.403, -9.69173, 0.00436332, -0.0586321, 0.0141808
0.110133, 1.403, -9.69412, 0.00545415, -0.059723, 0.0163625
0.110133, 1.40779, -9.7037, 0.00545415, -0.0591776, 0.0160898
0.100556, 1.40779, -9.69652, 0.00545415, -0.059723, 0.0174533
0.102951, 1.403, -9.69173, 0.00436332, -0.0586321, 0.0171806
0.100556, 1.403, -9.69652, 0.00272708, -0.0610865, 0.01309
0.0981623, 1.39343, -9.69652, 0.00381791, -0.0610865, 0.0144535
0.102951, 1.40061, -9.69891, 0.00190895, -0.0591776, 0.0149989
0.105345, 1.41258, -9.69652, 0.00518145, -0.0605411, 0.0136354
0.107739, 1.4054, -9.69173, 0.00572686, -0.0591776, 0.0144535
0.107739, 1.41258, -9.69173, 0.00436332, -0.0591776, 0.0166352
0.105345, 1.41497, -9.68455, 0.00190895, -0.059723, 0.0149989
0.102951, 1.40779, -9.69891, 0.00572686, -0.0599957, 0.0160898
0.110133, 1.41018, -9.69173, 0.00327249, -0.0602684, 0.0166352
0.105345, 1.39582, -9.69173, 0.00381791, -0.0583594, 0.015817
0.0957681, 1.40779, -9.69173, 0.00163625, -0.0575413, 0.0149989
0.102951, 1.40061, -9.70609, 0.00436332, -0.0619046, 0.0149989
0.100556, 1.4054, -9.68455, 0.00299978, -0.059723, 0.0152716
0.102951, 1.41258, -9.69652, 0.00272708, -0.059723, 0.0155443
0.105345, 1.41018, -9.69652, 0.00463603, -0.0594503, 0.0155443
0.107739, 1.41018, -9.69891, 0.00381791, -0.0599957, 0.0144535
0.100556, 1.4054, -9.69891, 0.00381791, -0.0602684, 0.0144535
0.117316, 1.41497, -9.68694, 0.00299978, -0.0610865, 0.0152716
0.100556, 1.403, -9.69173, 0.00409061, -0.0583594, 0.0166352
0.105345, 1.41258, -9.69891, 0.00136354, -0.0602684, 0.0144535
0.102951, 1.41258, -9.69173, 0.0035452, -0.0608138, 0.0155443
0.105345, 1.41018, -9.69412, 0.00490874, -0.0627228, 0.0144535
0.0981623, 1.403, -9.68933, 0.00518145, -0.0599957, 0.0141808
0.105345, 1.40779, -9.69173, 0.00436332, -0.0610865, 0.0139081
0.107739, 1.40779, -9.69891, 0.00218166, -0.0589049, 0.0144535
0.105345, 1.403, -9.68694, 0.00490874, -0.0619046, 0.0152716
0.107739, 1.41018, -9.69652, 0.0, -0.059723, 0.0149989
0.102951, 1.403, -9.68694, 0.00463603, -0.0605411, 0.0147262
0.0981623, 1.4054, -9.69891, 0.00272708, -0.0610865, 0.0144535
0.107739, 1.403, -9.68933, 0.00327249, -0.0619046, 0.0144535
0.110133, 1.41258, -9.69652, 0.00490874, -0.0589049, 0.0155443
0.102951, 1.40779, -9.68933, 0.00436332, -0.0580867, 0.0160898
0.100556, 1.41258, -9.70131, 0.00409061, -0.0605411, 0.0147262
0.100556, 1.39582, -9.69652, 0.00599957, -0.0602684, 0.0144535
0.107739, 1.41018, -9.69652, 0.00381791, -0.0586321, 0.0147262
0.100556, 1.4054, -9.7037, 0.00327249, -0.0594503, 0.0149989
0.110133, 1.40779, -9.67976, 0.00518145, -0.0632682, 0.015817
0.107739, 1.40779, -9.69412, 0.00299978, -0.0599957, 0.0152716
0.107739, 1.403, -9.68933, 0.00381791, -0.0632682, 0.0166352
0.107739, 1.41258, -9.67736, 0.0035452, -0.0599957, 0.0152716
0.107739, 1.4054, -9.68933, 0.00272708, -0.0627228, 0.0160898
0.100556, 1.40061, -9.68933, 0.00490874, -0.0594503, 0.0160898
0.112527, 1.40779, -9.68694, 0.0035452, -0.0608138, 0.0141808
0.0981623, 1.403, -9.68933, 0.0035452, -0.059723, 0.0125446
0.102951, 1.4054, -9.67976, 0.0035452, -0.059723, 0.0147262
0.114922, 1.41497, -9.69652, 0.00299978, -0.0608138, 0.0169079
0.0933739, 1.40779, -9.69891, 0.00299978, -0.0594503, 0.0160898
0.102951, 1.403, -9.68694, 0.00545415, -0.0591776, 0.0149989
0.107739, 1.403, -9.69412, 0.0035452, -0.0586321, 0.0160898
0.107739, 1.41737, -9.69412, 0.00245437, -0.0619046, 0.0169079
0.105345, 1.41018, -9.69412, 0.00327249, -0.0594503, 0.0163625
0.105345, 1.41018, -9.68694, 0.00409061, -0.0610865, 0.0147262
0.110133, 1.41018, -9.68455, 0.00299978, -0.0629955, 0.0144535
0.100556, 1.41258, -9.68933, 0.00518145, -0.0602684, 0.0152716
0.107739, 1.39582, -9.68933, 0.00518145, -0.0586321, 0.015817
0.0981623, 1.40779, -9.68933, 0.00545415, -0.0575413, 0.017726
0.105345, 1.403, -9.69412, 0.00381791, -0.0594503, 0.0144535
0.105345, 1.40779, -9.7037, 0.00272708, -0.0599957, 0.0144535
0.0909797, 1.40779, -9.68694, 0.00463603, -0.0610865, 0.0160898
0.105345, 1.40061, -9.69652, 0.00463603, -0.0599957, 0.0155443
0.107739, 1.40779, -9.68694, 0.00463603, -0.0594503, 0.0155443
0.110133, 1.403, -9.69173, 0.00545415, -0.0572686, 0.0163625
0.0981623, 1.4054, -9.69652, 0.00627228, -0.0610865, 0.015817
0.0957681, 1.4054, -9.68455, 0.0035452, -0.0586321, 0.015817
0.112527, 1.40061, -9.69412, 0.00572686, -0.0602684, 0.0169079
0.0957681, 1.41258, -9.7037, 0.0070904, -0.0610865, 0.0136354
0.0981623, 1.4054, -9.7037, 0.0035452, -0.0629955, 0.0136354
0.114922, 1.41497, -9.68694, 0.0035452, -0.0608138, 0.0149989
0.0981623, 1.403, -9.68694, 0.0035452, -0.0575413, 0.0160898
0.100556, 1.41018, -9.69652, 0.00463603, -0.0586321, 0.0160898
0.110133, 1.40061, -9.67736, 0.00299978, -0.0589049, 0.0149989
0.112527, 1.40061, -9.68694, 0.00436332, -0.0602684, 0.0160898
0.112527, 1.40061, -9.70609, 0.00545415, -0.0602684, 0.0139081
0.179565, 1.3647, -9.68694, 0.000272708, -0.0572686, 0.0943569
0.177171, 1.2785, -9.70131, 0.00245437, 0.0891754, 0.0351793
0.361524, 1.32639, -9.71567, 0.217075, -0.0959931, 0.00518145
0.275333, 0.943316, -9.7851, 0.337885, -0.0959931, 0.0981748
0.25618, -1.3647, -9.77792, 1.15519, -0.109356, 0.169624
0.356736, -2.01113, -9.22486, 1.70579, -0.00463603, 0.104174
0.328006, -3.21541, -8.49223, 1.17264, 0.0343612, -0.0114537
0.634464, -4.76207, -7.56328, 1.78978, 0.214621, 0.336521
0.550666, -6.79953, -5.33668, 1.33, -0.260708, -0.175078
0.442927, -7.4316, -4.46997, 1.31745, -0.224438, 0.244619
0.263362, -8.52336, -1.04627, 1.62425, 0.140717, -0.152716
0.54109, -8.44674, 4.13718, 1.6597, 0.251164, -0.211348
1.20189, -7.99903, 3.14838, 0.510236, -0.109356, 0.0444513
0.778116, -7.78116, 3.90016, 0.836122, 0.462785, -0.0329976
0.577003, -6.91685, 5.52582, 1.51898, 0.176715, -0.233983
-0.531513, -3.82115, 7.98227, 2.46364, 0.196077, 0.211894
0.304064, -0.694319, 9.21768, 2.40146, -0.0245437, -0.453786
0.526724, 0.497994, 10.1682, 1.12056, -0.10172, -0.279253
-0.0694318, 1.42934, 10.07, 0.000818123, -0.033543, 0.00245437
-0.071826, 1.45567, 9.991, 0.00736311, -0.0616319, 0.0215439
-0.0694318, 1.46046, 9.96227, 0.00518145, -0.0559051, 0.0149989
-0.071826, 1.45807, 9.93594, 0.00109083, -0.0572686, 0.0149989
-0.0646434, 1.47722, 9.94312, 0.00381791, -0.0564505, 0.00381791
-0.0766145, 1.4461, 9.92397, 0.00490874, -0.0564505, 0.0136354
-0.0646434, 1.46046, 9.95988, 0.00436332, -0.0553597, 0.0144535
-0.0766145, 1.45089, 9.95509, 0.00272708, -0.0523599, 0.0163625
-0.0670376, 1.4461, 9.94073, 0.00272708, -0.0545415, 0.0144535
-0.0694318, 1.45089, 9.96227, 0.00490874, -0.0548142, 0.0160898
-0.0646434, 1.46525, 9.96946, 0.00436332, -0.0556324, 0.0169079
-0.0670376, 1.45328, 9.94551, 0.00545415, -0.0542688, 0.0171806
-0.0766145, 1.45567, 9.96946, 0.00409061, -0.0567232, 0.0155443
-0.071826, 1.45089, 9.94791, 0.00409061, -0.0526326, 0.0160898
-0.0814029, 1.45567, 9.97664, 0.00954477, -0.053178, 0.017726
-0.0646434, 1.45807, 9.95988, 0.00299978, -0.0537234, 0.0147262
-0.0694318, 1.46525, 9.96467, 0.00218166, -0.0542688, 0.0152716
-0.0694318, 1.46046, 9.95749, 0.00599957, -0.0507236, 0.0147262
-0.0670376, 1.45328, 9.9503, 0.00272708, -0.053178, 0.0160898
-0.0670376, 1.45089, 9.97903, 0.00436332, -0.0529053, 0.0136354
-0.0622493, 1.45328, 9.96946, 0.00409061, -0.0539961, 0.0152716
-0.0742203, 1.46286, 9.96706, 0.00327249, -0.0534507, 0.0163625
-0.0790087, 1.45089, 9.97424, 0.00299978, -0.0542688, 0.0152716
-0.0622493, 1.45328, 9.94551, 0.00409061, -0.0556324, 0.0139081
-0.0694318, 1.4461, 9.98143, 0.00545415, -0.053178, 0.0149989
-0.0646434, 1.46286, 9.95509, 0.0035452, -0.0520872, 0.0160898
-0.0742203, 1.45328, 9.97664, 0.00327249, -0.0509963, 0.0147262
-0.0814029, 1.45328, 9.97185, 0.00572686, -0.0548142, 0.0160898
-0.0694318, 1.44849, 9.97424, 0.00381791, -0.0534507, 0.0155443
-0.0837971, 1.44849, 9.991, 0.00490874, -0.053178, 0.0149989
-0.0742203, 1.45807, 9.96706, 0.00163625, -0.0529053, 0.015817
-0.0766145, 1.45807, 9.97903, 0.00599957, -0.0518145, 0.0152716
-0.071826, 1.45567, 10.0006, 0.00545415, -0.0539961, 0.0147262
-0.071826, 1.45567, 9.97664, 0.00381791, -0.0529053, 0.0149989
-0.0742203, 1.47004, 9.98143, 0.00218166, -0.0539961, 0.0141808
-0.0742203, 1.45807, 9.99579, 0.00327249, -0.0523599, 0.0163625
-0.071826, 1.45328, 9.99579, 0.00381791, -0.0529053, 0.0163625
-0.0766145, 1.45328, 9.97903, 0.00299978, -0.053178, 0.0147262
-0.0742203, 1.45089, 9.96467, 0.00381791, -0.0534507, 0.0136354
-0.0742203, 1.46286, 9.97903, 0.00409061, -0.0548142, 0.0149989
-0.0742203, 1.46046, 9.97903, 0.00299978, -0.0529053, 0.0152716
-0.0790087, 1.45567, 9.98143, 0.00327249, -0.0520872, 0.0149989
-0.0766145, 1.45567, 9.97185, 0.0035452, -0.055087, 0.015817
-0.0814029, 1.44849, 9.98382, 0.00163625, -0.0520872, 0.0166352
-0.0694318, 1.46046, 9.96946, 0.00381791, -0.0548142, 0.0149989
-0.0742203, 1.46046, 9.98861, 0.00245437, -0.0523599, 0.015817
-0.0766145, 1.45567, 9.98143, 0.00218166, -0.0509963, 0.0141808
-0.0766145, 1.45807, 10.0006, 0.00381791, -0.0520872, 0.0155443
-0.0790087, 1.46046, 9.98622, 0.00299978, -0.0537234, 0.0136354
-0.0694318, 1.46046, 9.98861, -0.000818123, -0.0529053, 0.0152716
-0.0790087, 1.45328, 9.98382, 0.00436332, -0.051269, 0.0139081
-0.0766145, 1.45807, 9.98622, 0.00109083, -0.0529053, 0.015817
-0.0814029, 1.45328, 9.99579, 0.00218166, -0.0515417, 0.0139081
-0.071826, 1.46286, 9.99819, 0.00409061, -0.0526326, 0.0166352
-0.0742203, 1.46046, 9.98861, 0.00327249, -0.0515417, 0.0147262
-0.0766145, 1.45328, 9.98382, 0.00218166, -0.0529053, 0.0147262
-0.0790087, 1.46765, 9.98861, 0.00272708, -0.053178, 0.0163625
-0.0694318, 1.46046, 9.99579, 0.00136354, -0.053178, 0.0152716
-0.0766145, 1.45328, 9.9934, 0.00327249, -0.053178, 0.0147262
-0.0694318, 1.46046, 9.99579, 0.00136354, -0.0515417, 0.0136354
-0.0742203, 1.46286, 9.98622, 0.00190895, -0.0515417, 0.0166352
-0.0742203, 1.45807, 9.9934, 0.00327249, -0.0539961, 0.0133627
-0.0790087, 1.45807, 9.98382, 0.00327249, -0.0520872, 0.0141808
-0.0790087, 1.46765, 9.98622, 0.00409061, -0.0539961, 0.0152716
-0.0742203, 1.45807, 9.9934, 0.000818123, -0.0529053, 0.0155443
-0.0694318, 1.46046, 9.98861, 0.00163625, -0.0539961, 0.0133627
-0.0837971, 1.45089, 10.0006, 0.00190895, -0.0529053, 0.0149989
-0.0742203, 1.47243, 10.003, 0.0035452, -0.0539961, 0.015817
-0.0790087, 1.46046, 9.98861, 0.00218166, -0.053178, 0.017726
-0.0766145, 1.46046, 9.99819, 0.00218166, -0.0534507, 0.0128173
-0.0790087, 1.46525, 10.0102, 0.00299978, -0.0537234, 0.0160898
-0.0790087, 1.45807, 10.0006, 0.00218166, -0.0509963, 0.0147262
-0.0790087, 1.45567, 9.99819, 0.00245437, -0.0515417, 0.0171806
-0.0742203, 1.46286, 9.9934, 0.00163625, -0.0507236, 0.0144535
-0.0742203, 1.45807, 10.003, 0.00190895, -0.0515417, 0.015817
-0.0742203, 1.45328, 9.9934, 0.0, -0.0523599, 0.0149989
-0.0694318, 1.46046, 9.98143, 0.00299978, -0.0539961, 0.0141808
-0.0837971, 1.46046, 9.99579, 0.00272708, -0.0534507, 0.0144535
-0.0766145, 1.46286, 9.9934, 0.00518145, -0.0520872, 0.0149989
-0.071826, 1.45567, 9.9934, 0.00218166, -0.0537234, 0.0163625
-0.0766145, 1.45567, 10.0054, 0.00381791, -0.0529053, 0.0166352
-0.0790087, 1.46525, 9.99579, 0.00299978, -0.0553597, 0.0141808
-0.0766145, 1.45089, 10.0006, 0.00299978, -0.0542688, 0.0163625
-0.0814029, 1.45328, 9.98861, 0.00381791, -0.0515417, 0.011181
-0.0766145, 1.45328, 10.0102, 0.00245437, -0.0569959, 0.0171806
-0.071826, 1.47243, 9.99579, 0.00109083, -0.0589049, 0.0283616
-0.0407014, 1.4437, 10.0054, 0.00218166, -0.111265, 0.0610865
0.794875, 1.34554, 10.2208, -0.0736311, -1.06765, 0.17726
3.26809, 0.047884, 9.28471, -1.309, -1.63134, -0.116992
5.51145, -0.78051, 8.14747, -1.216, -1.59725, -0.415061
7.69257, -2.34392, 4.29041, -5.35925, -1.80751, -2.14457
8.91361, -1.55384, 2.75094, -0.388336, -0.378245, -0.567777
9.2895, -1.45089, 2.12126, -0.506963, -0.625591, -0.537234
9.55047, 0.3304, 1.02711, -0.905935, -0.466057, -1.42653
9.77313, 1.40779, -0.251391, -0.584958, -0.749128, 0.0376337
9.53611, 1.49877, -2.78685, -0.432242, -2.16203, 0.388608
8.87291, 1.02472, -4.2952, -0.299433, -1.33163, 1.02156
8.08282, -0.354342, -6.63433, -0.151353, -1.99349, 1.47153
3.5937, -1.93451, -8.011, 0.119719, -1.5168, 1.5108
2.07338, -4.50349, -6.67743, 1.09547, -0.995656, 0.718857
-0.320823, -4.13957, -7.86735, 0.512145, -0.592594, 1.81269
-2.67911, -5.0805, -6.87615, 0.986384, -0.923388, 0.834758
-4.1707, -5.9041, -5.50427, 0.745583, 0.885209, 0.582504
-4.68306, -5.13317, -4.24253, 1.1181, 0.398153, 0.956113
-4.99191, -6.22732, -4.44843, -0.268072, -0.467148, 3.55038
-7.85538, -2.71742, -4.32632, 0.746674, -0.145353, 0.629682
-8.31028, -2.49476, -3.60327, 1.2051, 0.172079, 0.495782
-8.95432, -2.50194, -3.39019, 1.0911, -0.019635, 0.382063
-9.14825, -1.46525, -2.3966, 0.522508, -0.601593, 0.560687
-9.73961, -1.14682, -1.20907, 0.428969, -0.518963, 0.658044
-9.83778, -0.497994, 0.21069, 0.379609, -0.589321, 0.617955
-9.92157, 1.39821, -1.3623, 0.293433, 0.0384518, 0.186259
-9.73961, 1.7765, -0.272939, 0.290979, -0.103356, 0.169897
-10.2424, 0.287304, 0.112527, 0.128718, -0.59423, -0.209167
-9.63906, 2.16675, 0.071826, 0.116992, 0.00899935, 0.230165
-9.86172, 1.69031, 0.148441, 0.199349, 0.122446, 0.151625
-9.76834, 1.44131, 0.363919, 0.0368155, 0.0580867, -0.0359974
-9.991, 1.55144, -0.129287, 0.0586321, -0.0174533, 0.0493601
-10.0126, 1.35033, 0.0670376, 0.0698132, -0.0919025, 0.0152716
-10.0389, 1.33596, 0.0502782, 0.0329976, -0.116992, 0.0209985
-9.9503, 1.41258, 0.148441, -0.030816, -0.0692677, 0.0188168
-10.0485, 1.49159, -0.0143652, 0.0624501, -0.0744492, -0.0343612
-9.88805, 1.58017, 0.0933739, 0.082085, -0.08863, -0.0706313
-9.92876, 1.20668, 0.191536, -0.0351793, -0.0496328, 0.0747219
-9.95509, 1.58736, 0.0814029, -0.0253618, -0.0621773, 0.0359974
-9.91678, 1.43413, 0.225055, 0.0357247, -0.0659952, 0.00572686
